corridor,corridor_trip_count,corridor_median_factor,corridor_mean_factor,corridor_pct_delayed,corridor_median_actual_time,corridor_median_osrm_time,corridor_median_dwell,corridor_main_route_type,is_reliable
IND362225AAA_IND362265AAA,6,1.7824074075,1.7856837608333336,1.0,49.0,27.0,3.0,Carting,1
IND362265AAA_IND362720AAA,16,2.285714286,2.308815120875,1.0,80.0,35.0,22.0,Carting,1
IND362560AAA_IND362150AAA,11,1.754098361,1.7148279352727274,1.0,107.0,61.0,18.0,Carting,1
IND362720AAA_IND362560AAA,17,2.0,2.0383927363529413,1.0,54.0,28.0,12.0,Carting,1
IND363001AAA_IND363421AAB,14,1.151515152,1.1948051949285714,0.2857142857142857,38.0,33.0,20.0,FTL,1
IND363310AAB_IND382430AAB,9,1.377622378,1.427657990111111,1.0,198.0,143.0,14.0,FTL,1
IND363330AAB_IND363310AAB,8,1.615615616,1.639159695375,0.875,59.5,37.0,20.5,FTL,1
IND363421AAB_IND364710AAA,13,1.894736842,1.919376243230769,1.0,72.0,38.0,20.0,FTL,1
IND363520AAC_IND363001AAA,13,1.183673469,1.2133045523846153,0.3076923076923077,58.0,49.0,34.0,FTL,1
IND363621AAB_IND360002AAB,2,1.7352941175,1.7352941175,1.0,59.0,34.0,14.5,Carting,0
IND363641AAA_IND360002AAB,1,1.820895522,1.820895522,1.0,122.0,67.0,15.0,Carting,0
IND363641AAA_IND363621AAB,6,1.478163993,1.497771836,0.8333333333333334,49.5,33.0,20.5,Carting,1
IND364004AAB_IND365560AAA,7,1.947368421,1.9013335574285715,1.0,148.0,77.0,89.0,FTL,1
IND364270AAA_IND364001AAA,2,1.8967105265000002,1.8967105265000002,1.0,74.0,39.0,0.0,FTL,0
IND364290AAA_IND365560AAB,1,2.172413793,2.172413793,1.0,63.0,29.0,18.0,FTL,0
IND365560AAA_IND365560AAB,7,1.714285714,1.801116896142857,1.0,100.0,59.0,14.0,FTL,1
IND365560AAB_IND364290AAA,11,2.482758621,2.669255401727273,1.0,74.0,29.0,22.0,FTL,1
IND370001AAA_IND370110AAA,4,1.8529411765,2.5598039215,1.0,31.5,17.0,397.5,FTL,0
IND370001AAA_IND370201AAA,1,4.564102564,4.564102564,1.0,178.0,39.0,154.0,FTL,0
IND370001AAA_IND370615AAB,8,1.7727272725,1.771572461125,1.0,80.0,44.0,13.0,FTL,1
IND370110AAA_IND370001AAA,14,2.148387097,2.2229692479285714,1.0,67.0,32.0,10.5,FTL,1
IND370110AAA_IND370615AAB,1,2.095890411,2.095890411,1.0,153.0,73.0,633.0,FTL,0
IND370201AAA_IND363310AAB,1,1.69005848,1.69005848,1.0,289.0,171.0,113.0,FTL,0
IND370201AAA_IND363330AAB,8,1.3185185185,1.359205840375,0.875,176.5,135.0,105.0,FTL,1
IND370615AAB_IND370001AAA,2,4.1182065215,4.1182065215,1.0,195.5,47.0,158.0,FTL,0
IND380005AAA_IND382421AAA,6,2.6833333335000003,2.887037037166667,1.0,25.5,9.0,51.5,Carting,1
IND380005AAA_IND382430AAB,1,3.0,3.0,1.0,69.0,23.0,4.0,Carting,0
IND380005AAA_IND382721AAA,2,3.2,3.2,1.0,61.0,19.0,43.5,Carting,0
IND380006AAA_IND382430AAB,18,1.818181818,2.3138407887777777,1.0,20.0,10.5,22.5,Carting,1
IND380006AAB_IND382430AAB,27,3.583333333,3.8519274963333334,1.0,43.0,12.0,20.0,Carting,1
IND380021AAA_IND382430AAB,30,2.8846153845,3.0909096921666666,1.0,36.0,13.0,54.0,Carting,1
IND380054AAA_IND382430AAB,24,2.363970588,2.489023877041667,1.0,39.0,17.0,25.5,Carting,1
IND382421AAA_IND382430AAB,15,3.178571429,3.5488322232666665,1.0,119.0,31.0,60.0,Carting,1
IND382421AAA_IND382721AAA,14,1.31372549,1.3435924369285712,0.5714285714285714,20.0,16.0,23.5,Carting,1
IND382430AAB_IND000000ACB,17,1.786624204,1.7911179615882353,1.0,1122.0,628.0,677.0,FTL,1
IND382430AAB_IND313001AAB,14,1.982116693,2.010317123642857,1.0,387.5,195.0,222.0,FTL,1
IND382430AAB_IND364004AAB,11,1.633587786,1.6602369986363639,1.0,214.0,131.0,261.0,FTL,1
IND382430AAB_IND370201AAA,12,1.4585749915,1.4921296705,1.0,463.5,320.0,249.0,FTL,1
IND382430AAB_IND380005AAA,36,1.9545454544999998,2.223544176472222,1.0,44.0,23.0,69.0,Carting,1
IND382430AAB_IND380015AAB,34,2.333333333,2.5139879727352943,1.0,28.0,12.0,115.0,Carting,1
IND382430AAB_IND380054AAA,39,2.176470588,2.2883049077435897,1.0,36.0,17.0,107.0,Carting,1
IND382430AAB_IND382345AAA,33,2.142857143,2.2376429126969697,1.0,32.0,16.0,103.0,Carting,1
IND382430AAB_IND384205AAA,20,1.423529412,1.5132573106999998,0.95,121.0,85.0,202.5,FTL,1
IND382430AAB_IND387620AAB,1,2.037735849,2.037735849,1.0,108.0,53.0,77.0,Carting,0
IND382430AAB_IND388320AAA,9,1.25,1.432500678222222,0.8888888888888888,79.0,64.0,150.0,FTL,1
IND382430AAB_IND389001AAA,21,1.693877551,1.715551131,1.0,166.0,98.0,354.0,FTL,1
IND382430AAB_IND395023AAA,30,1.851115709,1.8451354245333333,1.0,372.5,201.0,352.0,FTL,1
IND382715AAA_IND382430AAB,18,1.981818182,2.1146019948333334,1.0,108.0,54.0,13.5,FTL,1
IND382721AAA_IND382430AAB,15,2.731707317,2.6747883179333334,1.0,109.0,41.0,24.0,Carting,1
IND383001AAA_IND383315AAC,13,1.219512195,1.2697057063846153,0.5384615384615384,50.0,41.0,14.0,FTL,1
IND383255AAB_IND384205AAA,9,1.457943925,1.5723989031111112,0.7777777777777778,156.0,105.0,83.0,FTL,1
IND383315AAC_IND383255AAB,12,1.194483403,1.22752569275,0.5,109.0,91.5,5.0,FTL,1
IND383315AAC_IND384205AAA,1,1.360824742,1.360824742,1.0,132.0,97.0,16.0,FTL,0
IND384170AAA_IND384265AAB,12,1.2864583335000002,1.3364786254166667,0.6666666666666666,30.0,24.0,4.5,FTL,1
IND384205AAA_IND382430AAB,1,1.869047619,1.869047619,1.0,157.0,84.0,8.0,FTL,0
IND384205AAA_IND382715AAA,18,1.4935897434999998,1.5535818713333334,1.0,57.5,40.0,40.0,FTL,1
IND384205AAA_IND383001AAA,11,1.474576271,1.4963633264545455,1.0,87.0,59.0,13.0,FTL,1
IND384205AAA_IND384170AAA,6,1.2142857145,1.4461079044999998,0.5,34.0,28.0,21.0,FTL,1
IND384205AAA_IND384355AAB,13,1.676470588,1.7918552036923077,1.0,57.0,33.0,24.0,FTL,1
IND384205AAA_IND385001AAA,1,2.741935484,2.741935484,1.0,170.0,62.0,14.0,FTL,0
IND384265AAB_IND385320AAA,11,1.293333333,1.3253241107272726,0.8181818181818182,98.0,75.0,17.0,FTL,1
IND384265AAB_IND385340AAB,1,3.043478261,3.043478261,1.0,140.0,46.0,7.0,FTL,0
IND384355AAB_IND384205AAA,1,2.290322581,2.290322581,1.0,71.0,31.0,175.0,FTL,0
IND384355AAB_IND385001AAA,12,1.4878205125,1.5281445985,1.0,95.5,65.0,4.0,FTL,1
IND385001AAA_IND385535AAA,14,1.527777778,1.6637792398571427,1.0,26.0,16.0,20.0,FTL,1
IND385320AAA_IND385340AAB,16,0.7757296469999999,0.831842425625,0.0,28.0,33.5,7.0,FTL,1
IND385340AAB_IND384205AAA,4,1.4810457515,1.444184492,0.75,129.5,89.0,161.5,FTL,0
IND385535AAA_IND384205AAA,17,1.95,2.006686561411765,1.0,156.0,79.0,174.0,FTL,1
IND387001AAA_IND388220AAA,14,1.76,1.9778793950714284,1.0,44.0,24.5,28.5,Carting,1
IND387620AAB_IND389230AAB,1,2.184615385,2.184615385,1.0,142.0,65.0,15.0,Carting,0
IND388121AAA_IND388620AAB,11,1.558139535,1.6464800638181816,1.0,68.0,44.0,21.0,Carting,1
IND388220AAA_IND388320AAA,14,1.7446153844999999,1.8755752580714287,1.0,44.5,25.0,44.5,Carting,1
IND388320AAA_IND387001AAA,11,1.692307692,1.995246420181818,1.0,25.0,15.0,39.0,Carting,1
IND388320AAA_IND388121AAA,1,4.25,4.25,1.0,51.0,12.0,32.0,Carting,0
IND388320AAA_IND388220AAA,1,2.0,2.0,1.0,44.0,22.0,84.0,Carting,0
IND388320AAA_IND390022AAA,6,2.0915789475,2.115353078,1.0,61.0,31.0,38.0,FTL,1
IND388620AAB_IND388320AAA,13,1.804347826,1.7907703442307694,1.0,80.0,46.0,25.0,Carting,1
IND389001AAA_IND389151AAA,21,1.725490196,1.7960048781428573,1.0,88.0,50.0,28.0,FTL,1
IND389151AAA_IND457661AAA,11,2.848484848,2.784401348,1.0,92.0,32.0,30.0,FTL,1
IND390018AAB_IND390020AAA,1,2.0,2.0,1.0,24.0,12.0,31.0,Carting,0
IND390020AAA_IND390018AAB,1,3.363636364,3.363636364,1.0,37.0,11.0,11.0,Carting,0
IND390020AAA_IND390022AAA,2,5.2285714285000005,5.2285714285000005,1.0,66.0,12.0,17.0,Carting,0
IND390020AAA_IND391110AAD,7,1.848484848,1.8042853502857141,1.0,61.0,33.0,28.0,Carting,1
IND390022AAA_IND382430AAB,8,1.5857142855,1.660915493,1.0,111.0,70.0,85.0,FTL,1
IND390022AAA_IND388320AAA,18,2.039230769,2.0821700996666666,1.0,52.5,26.0,34.0,Carting,1
IND390022AAA_IND390020AAA,3,4.416666667,4.526767677,1.0,53.0,12.0,58.0,Carting,0
IND390022AAA_IND395023AAA,21,1.775,1.7939180396666667,1.0,216.0,121.0,81.0,FTL,1
IND391110AAD_IND390020AAA,4,3.142857143,3.299107143,1.0,105.5,33.5,58.0,Carting,0
IND391110AAD_IND390022AAA,1,4.333333333,4.333333333,1.0,130.0,30.0,232.0,Carting,0
IND395001AAA_IND395023AAD,1,4.071428571,4.071428571,1.0,57.0,14.0,29.0,Carting,0
IND395004AAB_IND395023AAD,2,4.705882353,4.705882353,1.0,80.0,17.0,16.0,Carting,0
IND395006AAA_IND395023AAD,1,6.875,6.875,1.0,110.0,16.0,90.0,Carting,0
IND395009AAA_IND395023AAD,1,3.277777778,3.277777778,1.0,59.0,18.0,38.0,Carting,0
IND395010AAB_IND395023AAA,1,1.4375,1.4375,1.0,23.0,16.0,63.0,Carting,0
IND395023AAA_IND110037AAM,18,1.83065983,1.8384347159444445,1.0,1540.5,841.0,447.0,FTL,1
IND395023AAA_IND382430AAB,21,1.796791444,1.8081994403809525,1.0,334.0,187.0,142.0,FTL,1
IND395023AAA_IND390022AAA,8,1.7358540455,1.857427338875,1.0,213.5,122.5,173.0,FTL,1
IND395023AAA_IND394221AAA,2,4.013368984,4.013368984,1.0,62.5,14.0,526.0,Carting,0
IND395023AAA_IND396191AAC,10,2.0529824559999996,2.1587739804000003,1.0,155.0,76.0,237.5,FTL,1
IND395023AAA_IND411033AAA,11,2.689655172,2.8162772323636363,1.0,780.0,291.0,164.0,FTL,1
IND395023AAA_IND421302AAG,3,2.457711443,2.4635203946666664,1.0,494.0,200.0,167.0,FTL,0
IND395023AAA_IND562132AAA,20,1.9201950865000001,1.92677556415,1.0,1660.0,863.0,180.5,FTL,1
IND395023AAD_IND395001AAA,8,2.25,2.8949175822499997,1.0,28.5,12.5,40.5,Carting,1
IND395023AAD_IND395004AAB,17,2.428571429,2.6529036803529413,1.0,38.0,15.0,49.0,Carting,1
IND395023AAD_IND395006AAA,27,1.846153846,1.993586351888889,1.0,25.0,13.0,44.0,Carting,1
IND395023AAD_IND395009AAA,4,2.8770833335,2.6520833335,1.0,44.5,15.5,49.0,Carting,0
IND395023AAD_IND396445AAA,7,1.875,2.03051747,1.0,30.0,17.0,72.0,Carting,1
IND396001AAA_IND395023AAD,5,2.333333333,2.3279481592,1.0,146.0,60.0,977.0,Carting,1
IND396105AAA_IND396191AAC,2,2.158730159,2.158730159,1.0,23.0,11.5,180.5,Carting,0
IND396191AAB_IND421302AAG,2,2.1443809524999997,2.1443809524999997,1.0,269.0,125.5,93.5,FTL,0
IND396191AAC_IND395023AAA,1,2.342105263,2.342105263,1.0,178.0,76.0,62.0,FTL,0
IND396191AAC_IND396105AAA,2,0.7509881425,0.7509881425,0.0,17.0,22.5,91.5,Carting,0
IND396191AAC_IND396210AAA,1,3.909090909,3.909090909,1.0,43.0,11.0,13.0,Carting,0
IND396191AAC_IND396232AAA,17,2.692307692,2.5605015081764706,1.0,36.0,13.0,39.0,Carting,1
IND396191AAC_IND421302AAG,8,2.609936508,2.614002999625,1.0,327.5,126.0,74.5,FTL,1
IND396232AAA_IND396191AAC,15,3.5,3.5523809524,1.0,49.0,14.0,20.0,Carting,1
IND396321AAA_IND396001AAA,8,1.455026455,1.58183353675,1.0,40.0,26.5,42.5,Carting,1
IND396321AAA_IND396580AAB,17,1.866666667,1.868415069117647,1.0,58.0,32.0,21.0,Carting,1
IND396445AAA_IND396321AAA,7,2.2,2.282619047714286,1.0,54.0,25.0,58.0,Carting,1
IND396580AAB_IND396321AAA,7,2.0,1.9642045454285715,1.0,62.0,32.0,270.0,Carting,1
IND400011AAA_IND400072AAB,12,2.311904762,2.5172940010000002,1.0,34.0,15.0,37.5,Carting,1
IND400011AAA_IND400072AAD,53,2.722222222,2.883613769924528,1.0,48.0,18.0,40.0,Carting,1
IND400015AAA_IND400072AAB,34,2.7279411765,3.2765856117352943,1.0,45.5,17.0,77.5,Carting,1
IND400015AAA_IND421302AAG,1,3.75862069,3.75862069,1.0,109.0,29.0,60.0,Carting,0
IND400015AAB_IND400072AAB,6,4.5,4.226688453333334,1.0,76.5,17.0,54.0,Carting,1
IND400015AAB_IND421302AAG,22,3.0528735630000003,3.262066729136364,1.0,83.0,31.5,94.0,Carting,1
IND400016AAA_IND400015AAA,1,1.8,1.8,1.0,18.0,10.0,64.0,Carting,0
IND400016AAB_IND400072AAB,1,5.0,5.0,1.0,60.0,12.0,21.0,Carting,0
IND400016AAB_IND400072AAD,15,2.916666667,3.116809116866667,1.0,35.0,13.0,57.0,Carting,1
IND400037AAA_IND400072AAJ,13,3.307692308,3.173150428230769,1.0,42.0,13.0,57.0,Carting,1
IND400064AAB_IND400072AAB,4,3.083916084,3.0483682982499998,1.0,37.5,12.5,34.5,Carting,0
IND400064AAB_IND400072AAD,17,3.076923077,3.180025856529412,1.0,40.0,13.0,46.0,Carting,1
IND400072AAA_IND421302AAG,1,4.0,4.0,1.0,84.0,21.0,218.0,Carting,0
IND400072AAB_IND000000AFT,67,2.526315789,2.769558289253731,1.0,48.0,20.0,46.0,Carting,1
IND400072AAB_IND400011AAA,2,3.705882353,3.705882353,1.0,63.0,17.0,59.0,Carting,0
IND400072AAB_IND400015AAA,58,2.941176471,3.2739329481206894,1.0,49.5,17.0,63.0,Carting,1
IND400072AAB_IND400015AAB,1,2.941176471,2.941176471,1.0,50.0,17.0,78.0,Carting,0
IND400072AAB_IND400701AAB,3,2.421052632,2.6491228073333333,1.0,46.0,19.0,44.0,Carting,0
IND400072AAB_IND401104AAA,72,3.066666667,3.1526357765416666,1.0,48.0,16.0,43.5,Carting,1
IND400072AAB_IND401104AAB,1,3.466666667,3.466666667,1.0,52.0,15.0,55.0,Carting,0
IND400072AAB_IND411033AAA,8,1.98,2.054199237375,1.0,198.5,100.0,58.0,FTL,1
IND400072AAB_IND421302AAG,60,2.4523809525,2.8340782358500003,1.0,53.0,22.5,131.5,Carting,1
IND400072AAB_IND421302AAR,21,2.0,2.0451996674285717,1.0,46.0,23.0,62.0,Carting,1
IND400072AAB_IND421302AAS,2,3.04495614,3.04495614,1.0,61.5,21.5,229.0,Carting,0
IND400072AAC_IND400011AAA,17,3.35,3.4954399408235295,1.0,56.0,17.0,64.0,Carting,1
IND400072AAD_IND421302AAG,96,2.402777778,2.7694801670833336,1.0,49.5,20.0,134.0,Carting,1
IND400102AAB_IND421302AAG,20,1.9041666665,2.05608753175,1.0,50.0,28.5,205.0,Carting,1
IND400102AAC_IND400052AAA,6,4.007142857,4.020899470833333,1.0,40.5,10.0,48.0,Carting,1
IND400102AAC_IND421302AAG,28,2.6947916665,3.1048859419285715,1.0,72.0,28.5,96.5,Carting,1
IND400612AAA_IND421302AAR,10,2.375,3.1996503495999997,1.0,28.5,12.0,119.5,Carting,1
IND400701AAA_IND400705AAA,1,3.666666667,3.666666667,1.0,55.0,15.0,134.0,Carting,0
IND400701AAA_IND410206AAA,17,2.235294118,2.406772987882353,1.0,42.0,20.0,31.0,Carting,1
IND400701AAB_IND421302AAG,25,2.45,3.0490668024400005,1.0,49.0,20.0,125.0,Carting,1
IND400705AAA_IND421302AAH,12,3.07,3.429718057666667,1.0,68.5,23.0,105.0,Carting,1
IND400706AAA_IND000000AFT,2,4.712121212,4.712121212,1.0,47.5,10.0,34.5,Carting,0
IND401104AAA_IND400072AAB,25,2.529411765,3.3816568628,1.0,43.0,16.0,62.0,Carting,1
IND401104AAA_IND401208AAA,37,2.555555556,2.672335648351351,1.0,46.0,18.0,63.0,Carting,1
IND401104AAA_IND401209AAA,1,2.761904762,2.761904762,1.0,58.0,21.0,77.0,Carting,0
IND401104AAA_IND421302AAG,14,2.3901098899999997,2.7728514342142856,1.0,57.0,24.5,111.0,Carting,1
IND401104AAB_IND400072AAB,4,2.2333333335,2.2490196080000002,1.0,33.5,15.0,44.0,Carting,0
IND401104AAB_IND421302AAG,22,2.3944444445,2.677777928090909,1.0,56.5,25.0,184.5,Carting,1
IND401209AAA_IND401104AAA,20,2.066666667,2.75453924825,1.0,32.5,16.0,120.5,Carting,1
IND401209AAB_IND401104AAA,12,2.3815789475,2.561372334,1.0,41.5,16.0,149.0,Carting,1
IND401209AAB_IND421302AAG,1,2.457142857,2.457142857,1.0,86.0,35.0,108.0,Carting,0
IND401209AAB_IND421302AAH,19,2.705882353,2.8130727331578944,1.0,87.0,34.0,67.0,Carting,1
IND401501AAA_IND401602AAA,17,2.0,2.202922518529412,1.0,52.0,25.0,46.0,Carting,1
IND401602AAA_IND401501AAA,7,6.482758621,5.783558186142857,1.0,176.0,27.0,88.0,Carting,1
IND402107AAA_IND402109AAA,18,2.2833333335,2.3197231749444445,1.0,68.5,30.0,20.0,Carting,1
IND402109AAA_IND402301AAA,20,1.9039855075,1.99901724235,1.0,90.5,48.0,5.5,Carting,1
IND402301AAA_IND402107AAA,13,2.0,2.1621713878461537,1.0,129.0,67.0,27.0,Carting,1
IND403002AAA_IND403726AAB,1,1.724137931,1.724137931,1.0,50.0,29.0,469.0,Carting,0
IND403401AAA_IND403726AAB,1,2.119047619,2.119047619,1.0,89.0,42.0,302.0,Carting,0
IND403507AAA_IND403726AAB,3,1.612903226,2.011123470333333,1.0,50.0,31.0,421.0,Carting,0
IND403507AAB_IND403726AAB,1,2.302325581,2.302325581,1.0,99.0,43.0,283.0,Carting,0
IND403601AAA_IND403726AAB,4,1.7833333335,2.06078431375,1.0,23.0,14.5,497.0,Carting,0
IND403702AAA_IND575004AAB,8,1.9968409615,2.046486669875,1.0,528.0,264.0,67.0,FTL,1
IND403702AAA_IND581314AAA,1,1.476923077,1.476923077,1.0,96.0,65.0,32.0,FTL,0
IND403726AAA_IND403702AAA,9,1.8,1.8267141624444443,1.0,89.0,49.0,73.0,FTL,1
IND403726AAA_IND411033AAA,14,1.9510694835,2.0060986557857143,1.0,757.0,390.0,92.5,FTL,1
IND403726AAA_IND416510AAA,4,2.1733784455,2.16224944675,1.0,169.5,83.5,104.0,FTL,0
IND403726AAA_IND575004AAB,2,1.9553017315,1.9553017315,1.0,612.0,313.0,172.5,FTL,0
IND403726AAA_IND581303AAA,13,1.658536585,1.8269397159999998,1.0,132.0,82.0,200.0,FTL,1
IND403726AAA_IND581400AAB,1,1.908256881,1.908256881,1.0,208.0,109.0,204.0,FTL,0
IND403726AAB_IND403002AAA,4,1.291666667,1.417572464,0.75,31.0,24.0,131.0,Carting,0
IND403726AAB_IND403401AAA,6,2.0,2.0805728088333333,1.0,49.5,25.5,189.5,Carting,1
IND403726AAB_IND403507AAA,5,1.333333333,1.4815721172,0.8,40.0,29.0,90.0,Carting,1
IND403726AAB_IND403507AAB,1,0.930232558,0.930232558,0.0,40.0,43.0,420.0,Carting,0
IND403726AAB_IND403601AAA,6,1.4920634925,1.520171958,1.0,23.5,15.0,213.5,Carting,1
IND410206AAA_IND000000AFT,12,2.3603896105,2.64136825175,1.0,33.5,15.0,31.5,Carting,1
IND410206AAB_IND000000AFT,36,2.3033088235,2.8084587490555553,1.0,40.0,17.0,63.0,Carting,1
IND410401AAA_IND421302AAG,9,2.47761194,2.6170394524444442,1.0,166.0,67.0,37.0,FTL,1
IND410501AAF_IND411033AAA,4,5.390476190499999,5.29523809525,1.0,78.5,15.0,42.5,Carting,0
IND410503AAA_IND410505AAB,2,3.7954545455,3.7954545455,1.0,83.5,22.0,24.5,Carting,0
IND410505AAB_IND410501AAF,5,4.1,3.9636363638,1.0,41.0,10.0,28.0,Carting,1
IND410505AAB_IND411033AAA,2,2.189230769,2.189230769,1.0,56.0,25.5,14.0,Carting,0
IND411014AAA_IND411033AAA,15,2.24137931,2.5839943639333334,0.9333333333333333,68.0,30.0,49.0,Carting,1
IND411014AAA_IND411043AAA,7,4.333333333,4.544467787,1.0,65.0,15.0,30.0,Carting,1
IND411014AAA_IND411048AAA,6,3.464285714,3.8657509156666667,1.0,48.5,14.0,113.5,Carting,1
IND411017AAA_IND412105AAC,2,2.8529411765,2.8529411765,1.0,48.5,17.0,17.5,Carting,0
IND411021AAA_IND411033AAA,29,1.363636364,2.047951186862069,0.6206896551724138,17.0,14.0,48.0,Carting,1
IND411033AAA_IND000000AAL,17,2.703703704,3.1271699660588235,1.0,71.0,27.0,55.0,Carting,1
IND411033AAA_IND000000ACB,18,1.7178853754999999,1.7397386003888888,1.0,1738.5,1013.0,190.0,FTL,1
IND411033AAA_IND400072AAB,8,1.8640776694999999,1.914099028,1.0,192.5,103.0,93.5,FTL,1
IND411033AAA_IND403726AAA,20,2.0489061299999998,2.0690453486,1.0,798.0,389.0,206.5,FTL,1
IND411033AAA_IND410503AAA,3,2.680851064,2.911495272,1.0,126.0,47.0,38.0,Carting,0
IND411033AAA_IND410505AAB,7,1.586206897,1.8697536947142857,1.0,46.0,29.0,47.0,Carting,1
IND411033AAA_IND411014AAA,42,2.0701970440000004,2.259738201952381,0.9047619047619048,59.0,28.0,87.0,Carting,1
IND411033AAA_IND411021AAA,39,1.692307692,2.210897435974359,0.717948717948718,20.0,12.0,56.0,Carting,1
IND411033AAA_IND411036AAA,32,1.75,1.9860038561875,1.0,48.0,28.0,156.0,Carting,1
IND411033AAA_IND413002AAA,27,1.773584906,1.7798105491111111,1.0,375.0,212.0,128.0,FTL,1
IND411033AAA_IND413501AAA,1,2.745283019,2.745283019,1.0,582.0,212.0,82.0,FTL,0
IND411033AAA_IND414001AAA,3,1.775700935,1.8253688356666666,1.0,190.0,107.0,138.0,FTL,0
IND411033AAA_IND416012AAA,13,1.636363636,1.6996092143076924,1.0,360.0,220.0,254.0,FTL,1
IND411033AAA_IND421302AAG,107,1.99047619,2.1748006792990657,1.0,201.0,101.0,98.0,FTL,1
IND411033AAA_IND431136AAC,12,2.1923534609999997,2.1688132611666666,1.0,376.0,172.0,218.0,FTL,1
IND411033AAA_IND431603AAA,15,2.252336449,2.2683530391333333,1.0,723.0,322.0,190.0,FTL,1
IND411033AAA_IND501359AAE,11,1.647916667,1.687600800090909,1.0,791.0,480.0,231.0,FTL,1
IND411033AAA_IND521225AAB,10,1.937134503,1.9799581311,1.0,1325.0,684.0,97.5,FTL,1
IND411033AAA_IND562132AAA,10,1.7390243905,1.7764661323000002,1.0,1069.5,615.0,391.0,FTL,1
IND411033AAA_IND580028AAA,5,1.748587571,1.7514124294000002,1.0,619.0,354.0,495.0,FTL,1
IND411033AAB_IND411057AAF,1,5.266666667,5.266666667,1.0,79.0,15.0,79.0,Carting,0
IND411036AAA_IND411033AAA,32,2.2266009855,2.4371900144375,1.0,64.5,29.0,139.5,Carting,1
IND411043AAA_IND411014AAA,3,3.0,3.226190476333333,1.0,48.0,16.0,61.0,Carting,0
IND411048AAA_IND411014AAA,2,3.857142857,3.857142857,1.0,59.0,15.0,65.5,Carting,0
IND412105AAC_IND411017AAA,33,2.333333333,2.48785611530303,1.0,36.0,16.0,27.0,Carting,1
IND412210AAC_IND411033AAA,2,2.476190476,2.476190476,1.0,156.0,63.0,25.5,FTL,0
IND412803AAB_IND421802AAA,2,1.1150537635,1.1150537635,0.0,34.0,30.5,7.0,FTL,0
IND413002AAA_IND413304AAA,10,1.9238026124999998,2.0621069181,1.0,101.5,53.0,31.0,Carting,1
IND413002AAA_IND413307AAC,1,2.0,2.0,1.0,128.0,64.0,27.0,Carting,0
IND413002AAA_IND413501AAA,21,1.553191489,1.5840298885714286,1.0,74.0,48.0,37.0,FTL,1
IND413002AAA_IND421302AAG,9,2.44295302,2.50865098,1.0,728.0,297.0,75.0,FTL,1
IND413002AAA_IND501359AAE,17,1.72761194,1.8355604368823528,1.0,463.0,268.0,69.0,FTL,1
IND413304AAA_IND413002AAA,5,2.0,1.9779604364,1.0,104.0,52.0,13.0,Carting,1
IND413304AAA_IND415301AAB,6,1.4803921565,1.4620791713333332,1.0,75.5,52.0,15.5,Carting,1
IND413307AAB_IND413304AAA,3,2.260869565,2.250329380666667,1.0,51.0,23.0,21.0,Carting,0
IND413307AAC_IND413002AAA,1,2.828125,2.828125,1.0,181.0,64.0,11.0,Carting,0
IND413401AAA_IND411033AAA,19,2.134831461,2.1445304190526318,1.0,374.0,175.0,60.0,FTL,1
IND413501AAA_IND411033AAA,1,2.218009479,2.218009479,1.0,468.0,211.0,33.0,FTL,0
IND413501AAA_IND413401AAA,21,1.428571429,1.425770308142857,1.0,49.0,35.0,43.0,FTL,1
IND413517AAA_IND431603AAA,1,3.129411765,3.129411765,1.0,266.0,85.0,638.0,Carting,0
IND413517AAA_IND431717AAA,2,2.887921022,2.887921022,1.0,120.0,41.5,35.0,Carting,0
IND413531AAA_IND413517AAA,4,2.1521739130000004,2.2183849365,1.0,99.0,45.5,28.0,Carting,0
IND413709AAA_IND423109AAA,13,1.884615385,1.9938715130769231,1.0,51.0,27.0,29.0,Carting,1
IND413709AAA_IND423601AAA,1,1.513513514,1.513513514,1.0,56.0,37.0,14.0,Carting,0
IND413709AAA_IND423701AAB,3,2.230769231,2.3121082623333336,1.0,87.0,39.0,27.0,Carting,0
IND414001AAA_IND411033AAA,1,2.480769231,2.480769231,1.0,258.0,104.0,45.0,FTL,0
IND414001AAA_IND414203AAB,1,1.813953488,1.813953488,1.0,78.0,43.0,50.0,FTL,0
IND414001AAA_IND414302AAB,1,1.558823529,1.558823529,1.0,53.0,34.0,79.0,FTL,0
IND414203AAB_IND414302AAB,1,1.783783784,1.783783784,1.0,132.0,74.0,22.0,FTL,0
IND414302AAB_IND411033AAA,2,2.3962994835,2.3962994835,1.0,200.0,83.5,133.5,FTL,0
IND414302AAB_IND412210AAC,1,1.736842105,1.736842105,1.0,33.0,19.0,7.0,FTL,0
IND414502AAA_IND431107AAB,7,1.576923077,1.6142578435714285,1.0,41.0,25.0,20.0,FTL,1
IND415003AAA_IND411033AAA,2,1.3490149215,1.3490149215,1.0,158.5,117.5,109.0,FTL,0
IND415003AAA_IND412803AAB,7,1.279069767,1.2924199277142858,0.7142857142857143,55.0,43.0,35.0,FTL,1
IND415124AAA_IND415605AAA,16,1.095808383,1.1065628776875,0.1875,183.0,167.0,19.5,FTL,1
IND415301AAB_IND413307AAB,4,1.7663003664999999,1.7146287205,1.0,65.0,36.0,8.0,Carting,0
IND415408AAC_IND416012AAA,8,4.112244898,4.412733843625,1.0,201.5,48.5,220.5,FTL,1
